experiment_label,experiment_id,model,feature_set,region_display,period,support,positives,precision,recall,f1,f1_error,average_precision,average_precision_error,delta_f1_vs_full,delta_average_precision_vs_full,threshold
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Europe,2023,10456,494,0.22134387351778656,0.22672064777327935,0.224,0.0036797887439985535,0.14634194565619718,0.0026749802007452915,0.04648528241845665,0.04347619185860532,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Global,2024,65063,9134,0.2809872817417547,0.5708342456754981,0.37659804983748646,0.006547699698611921,0.3219399711131751,0.001101924212555853,0.09248756184391749,0.11356135303775644,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Eastern Siberia,2024,26660,6189,0.3307497505947356,0.6963968330909679,0.44849115504682624,0.0022840605963255567,0.3937070382344834,0.0007919382361714289,0.06791284931435926,0.08460918268122741,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Far East,2024,2229,298,0.22398414271555997,0.7583892617449665,0.3458301453710788,0.015240108438769811,0.2425946342839892,0.005729709258515178,0.014244481494592842,0.06028076044178088,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Central Asia,2024,9003,187,0.060459492140266025,0.26737967914438504,0.09861932938856016,0.003270803669440645,0.08713829219562108,0.02497925705734548,0.006364059315758772,-0.0012419237900621327,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Europe,2024,10472,493,0.17697228144989338,0.16835699797160245,0.17255717255717257,0.012393567488841658,0.12378383713169991,0.009211231661244402,0.05912461390479534,0.04727527735168821,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Global,2025,49672,3787,0.18511809882625707,0.6746765249537893,0.2905224856444369,0.0023963053176709,0.29144084326743425,0.0005528226455345975,0.09932808396645232,0.13255755221470295,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Eastern Siberia,2025,19162,2442,0.2161164650399836,0.8632268632268633,0.34568711052804196,0.006738081925474886,0.37882444858447917,0.001476560933115266,0.14194127415916624,0.1563135215113881,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Far East,2025,1744,137,0.1548872180451128,0.7518248175182481,0.256857855361596,0.027721066562590727,0.21749679761099988,0.0492342207328641,0.13351647618920615,0.19420062890271578,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Central Asia,2025,7618,304,0.1087962962962963,0.3092105263157895,0.16095890410958905,0.021833006505201157,0.10005122243399914,0.013216636813263337,-0.02207001522070015,-0.01719460885144447,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Europe,2025,8878,632,0.2453416149068323,0.25,0.2476489028213166,0.02555449219736816,0.170580001769862,0.007513738097217228,0.053774124345565694,0.06361692398458657,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Global,2021-2023,206438,36593,0.3788953635672663,0.7356324980187467,0.5001718707903269,0.0013958363307713492,0.498463375511795,0.0025674852901753295,0.05707682352198107,0.08308031857602705,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Eastern Siberia,2021-2023,82438,22636,0.4321282401091405,0.8955645873829299,0.5829642836602059,0.0013136535927480565,0.5982727294302039,0.00133359611215725,0.04589655016245997,0.07234639014949718,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Far East,2021-2023,6484,795,0.21956856702619415,0.7169811320754716,0.3361840165143026,0.0017460559920814884,0.2509330721097444,0.004641439898345832,0.11424533555439376,0.11438358458852849,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Central Asia,2021-2023,29340,2012,0.18806875631951467,0.46222664015904574,0.26735661923242776,0.008485066682318798,0.20254005165353223,0.020113803588561713,-0.01638612233801784,-0.023290206679229014,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Europe,2021-2023,32712,1723,0.21290678433535576,0.2240278583865351,0.21832579185520362,0.01374022902708437,0.1466676214947989,0.0010603525173193548,0.06565365700047132,0.062302630360654115,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Global,2021-2025,321173,49514,0.3354609106030714,0.7005695358888395,0.45368105782183915,0.000964399045547961,0.4475095859880401,0.004592434825434821,0.07211066865266652,0.09876932457448989,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Eastern Siberia,2021-2025,128260,31267,0.3829433117637775,0.853615633095596,0.528703300186205,0.0015847526738737817,0.5409341884909721,0.0015712727976180513,0.06423952805074085,0.08926998626149418,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Far East,2021-2025,10457,1230,0.21053864168618266,0.7308943089430894,0.3269090909090909,0.005473808946646001,0.23839487321822866,0.0013930197042509704,0.09374959172563962,0.11061424513136181,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Central Asia,2021-2025,45961,2503,0.16184448462929477,0.42908509788254096,0.23503665608928767,0.0021815605944388184,0.17538467827801327,0.005988918165936759,-0.015462063588739472,-0.018650321897888206,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Europe,2021-2025,52062,2848,0.21428571428571427,0.22015449438202248,0.2171804641496363,0.0026311734312473994,0.1467165533129345,0.004411611046055134,0.06019179862408633,0.05822233623188325,0.44845285685006103
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Global,2021,87238,24772,0.41167445190766816,0.9748102696592927,0.578880498621599,0.0009968053338051026,0.6212787369421915,0.00273545037776666,0.07955452118368533,0.04662761422648398,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Eastern Siberia,2021,44639,19789,0.5271762435677531,0.9939865581888928,0.6889546592879284,0.0005971963030596858,0.6761090212462292,0.002531853691330567,0.04185668212484006,0.04532585996371952,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Far East,2021,2141,270,0.21621621621621623,0.7703703703703704,0.33766233766233766,0.005672722134723943,0.3202362857485656,0.012153502979822702,0.1280294508640965,0.10904808824224171,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Central Asia,2021,10197,903,0.11809045226130653,0.9368770764119602,0.2097433990330978,0.002789579289164062,0.13689783531273758,0.0011589191605121778,0.06615006784602806,0.0688157958859826,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Europe,2021,11926,847,0.17160194174757282,0.8347107438016529,0.28467888061203944,0.0006901028482940864,0.25677817216039506,0.0017078757563659464,0.052119456186297375,0.007470138443155749,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Global,2022,58312,4923,0.15647833898981833,0.7960593134267723,0.2615456486919381,0.004533479646130342,0.19463396215054374,0.007061568708078162,0.07364275710516338,0.06241242287370602,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Eastern Siberia,2022,18946,1456,0.144949715784871,0.9107142857142857,0.25009430403621274,0.001960912716834095,0.1441321590006204,0.001705489556415637,0.022331945211228554,0.08012445048231434,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Far East,2022,2076,192,0.18246445497630331,0.8020833333333334,0.2972972972972973,0.01113185612693494,0.2789623422192141,0.004062838518485782,0.06119326874043851,0.014075339230565975,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Central Asia,2022,9862,698,0.09584335279972518,0.7994269340974212,0.17116564417177915,0.0020267204735922783,0.09154572727674828,0.004835716582921444,0.07103245623527649,0.07989072320630114,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Europe,2022,10330,382,0.08200455580865604,0.6596858638743456,0.1458755426917511,0.0002524112367645412,0.09305172512232905,0.0033615552284629274,0.06120892597309904,0.05978491315775218,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Global,2023,60888,6898,0.19227499089031944,0.9179472310814729,0.31795129299522973,0.0017431660856337358,0.2995186032796263,0.014443565302596507,0.11581677740074764,0.10823479827668014,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Eastern Siberia,2023,18853,1391,0.1112715535547439,0.9417685118619699,0.19902765116985718,0.0021616906149711864,0.17770699039996,0.0014992270566173895,0.07314360265277278,0.14834656020953732,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Far East,2023,2267,333,0.2721280602636535,0.8678678678678678,0.414336917562724,0.007648791011511003,0.368074252225558,0.006338397701665828,0.07939500143438305,-0.010300630427667323,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Central Asia,2023,9281,411,0.057719054242002785,0.8077858880778589,0.10773973714100275,0.0029889319525264013,0.09039889813628989,0.0006482573400134661,0.11500747851880151,0.06344534965079031,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Europe,2023,10456,494,0.10745891276864729,0.6882591093117408,0.1858939311098961,0.009716686316624668,0.15620425075010236,0.010044642755324223,0.08459135130856055,0.033613886764700146,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Global,2024,65063,9134,0.24500257746720888,0.9366104663893147,0.3884046127304095,0.0015654720246145724,0.391374544094525,0.0025449137114771795,0.08068099895099445,0.04412678005640658,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Eastern Siberia,2024,26660,6189,0.31269697131563484,0.9458717078687995,0.4700120433560819,4.263715036709041e-05,0.4159520354503851,0.0025597326412352605,0.04639196100510362,0.06236418546532568,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Far East,2024,2229,298,0.18557607739665788,0.7080536912751678,0.2940766550522648,0.022771256043120074,0.2505469891644148,0.007799497878818864,0.06599797181340683,0.05232840556135526,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Central Asia,2024,9003,187,0.031650806785271,0.8181818181818182,0.06094403505277833,0.002524111019444955,0.04436266565451234,0.014250218596587013,0.0440393536515406,0.041533702751046606,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Europe,2024,10472,493,0.09892235424150318,0.7261663286004056,0.17412451361867703,0.005933418637691145,0.11677819390880768,0.0051549301293500015,0.057557272843290874,0.054280920574580435,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Global,2025,49672,3787,0.15378766276969869,0.8545022445207288,0.260662934471787,0.0009702551221713289,0.3237624578683513,0.0069329541683556765,0.1291876351391022,0.10023593761378591,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Eastern Siberia,2025,19162,2442,0.21731141199226306,0.9201474201474201,0.3515881708652793,0.0021047994340431383,0.5053728526965444,0.0014888214390266637,0.13604021382192888,0.02976511739932286,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Far East,2025,1744,137,0.17123287671232876,0.5474452554744526,0.2608695652173913,0.031116443448080407,0.27313978909854547,0.04565820608828961,0.12950476633341085,0.1385576374151702,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Central Asia,2025,7618,304,0.05551912568306011,0.8355263157894737,0.10411969665915147,0.0010272366810251707,0.051759478701521394,0.0005937162167176248,0.03476919222973743,0.031097134881033273,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Europe,2025,8878,632,0.16989164086687306,0.694620253164557,0.27300995024875624,0.003196875328436324,0.17403127470681914,0.0017832482380821886,0.028413076918126057,0.060165651047629415,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Global,2021-2023,206438,36593,0.29492862348351695,0.9400431776569289,0.4489910460229201,0.005369179211651642,0.5152298169156505,0.004231019074076912,0.10825764828938783,0.06631387717217152,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Eastern Siberia,2021-2023,82438,22636,0.3830474129788951,0.9854214525534547,0.5516576191123916,0.000999099073129674,0.6005242202791551,0.0006318652879507181,0.07720321471027425,0.07009489930054602,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Far East,2021-2023,6484,795,0.22698744769874477,0.8188679245283019,0.35544635544635544,0.0014617691762496964,0.3183907213701207,0.00013509688809657216,0.09498299662234089,0.0469259353281522,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Central Asia,2021-2023,29340,2012,0.09264596008111858,0.8628230616302187,0.16732530120481928,0.0022442759177669844,0.10458052887422496,0.0010346756918236907,0.08364519568959064,0.07466931610007825,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Europe,2021-2023,32712,1723,0.12542241961958095,0.7539175856065002,0.21506622516556292,0.001258173987309364,0.16411147099102524,0.0012537144450210438,0.06891322369011202,0.044858780864427766,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Global,2021-2025,321173,49514,0.26762073061212666,0.9328674718261502,0.41592191221427316,0.0021249673075403965,0.48220962013270774,0.007054716381673686,0.10986981426023251,0.06406929042982223,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Eastern Siberia,2021-2025,128260,31267,0.3483286365615048,0.9724949627402693,0.512934270122553,0.0014460438820754805,0.5649907154698324,0.0016550646940409707,0.08000855811439289,0.06521345928263389,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Far East,2021-2025,10457,1230,0.21089354040063021,0.7617886178861789,0.33033668253128856,0.0027383428751398507,0.29171372189096745,0.006899450092884559,0.09032200010344199,0.05729539645862303,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Central Asia,2021-2025,45961,2503,0.07613600028422211,0.8561725928885338,0.139836867862969,0.0010337815194849532,0.08600611580265748,0.003071591246195524,0.0797377246375792,0.07072824057746759,0.41254350851141697
CatBoost dynamic weather+FWI only,ablation_dynamic_weather_fwi_only,CatBoost,meteorology plus fire-weather variables,Europe,2021-2025,52062,2848,0.12657004830917876,0.7359550561797753,0.2159934047815334,0.0015275146509090647,0.15283672471405546,0.002354389099456462,0.06137885799218923,0.0521021648307623,0.41254350851141697
